category,product_name,mpn,confidence
Storage,Toshiba MG05ACA800E,MG05ACA800E,low
Storage,Toshiba MC04ACA400E,MC04ACA400E,low
Storage,Corsair MP500,CSSD-F960GBMP500,high
Storage,Seagate Nytro XM1440,ST800KN0021,high
Storage,Silicon Power Ace A56,SP256GBSS3A56B25,high
Storage,Silicon Power Ace A56,SP001TBSS3A56A25,high
Storage,Seagate EXOS Enterprise,ST2000NM001A,high
Storage,HP Z Turbo Drive PCIe,V3K67UTABA,high
Storage,Kingston SSDNOW DC500M,SEDC500M1920G,high
Storage,Intel PRO 5450S,SSDSC2KF512G8X1,high
Storage,ADATA XPG SX8100,ASX8100NP-2TT-C,high
Storage,Biostar M700,M700-512GB,high
Storage,Kingston KC600B,SKC600B256G,high
Storage,Intel 665p,SSDPEKNW020T9X1,high
Storage,Corsair MP510,CSSD-F960GBMP510B,high
Storage,VisionTek PRO HXS,901295,high
Storage,Corsair MP510,CSSD-F4000GBMP510,high
Storage,Seagate FireCuda Compute,ST2000LXZ01LX001,high
Storage,Apacer AST280,AP480GAST280-1,high
Storage,TEAMGROUP T-Create Expert,T253TE001T3C701,high
Storage,TEAMGROUP T-Create Classic,TM8FPE001T0C611,high
Storage,Sabrent Rocket 4.0,SB-NVME4-HTSK-1TB,high
Storage,Western Digital Black AN1500,WDS200T1X0L-00AUJ0,high
Storage,Inland Platinum,2TB-NVME-QLC-V2,high
Storage,SanDisk Ultra,SDSSDH3N-250G-G25,high
Storage,PNY CS3140,M280CS3140-4TB-RB,high
Storage,Toshiba N300 Pro,HDWG440XZSTB,high
Storage,Toshiba N300 Pro,HDWG480XZSTB,high
Storage,Toshiba X300,HDWR31EXZSTA,high
Storage,Western Digital Purple,WD22PURZ,high
Storage,Corsair CSSD-F4000GBMP600PHX,CSSD-F4000GBMP600PHX,low
Storage,Kingston DC1000B,SEDC1000BM8240G,high
Storage,TEAMGROUP T-Force Cardea Z44Q,TM8FPQ004T0C327,high
Storage,KIOXIA EXCERIA PLUS G2,LRD20Z001TG8,high
Storage,KIOXIA EXCERIA PLUS G2,LRD20Z002TG8,high
Storage,ADATA Premium For PS5,APSFG-2T-CSUS,high
Storage,TEAMGROUP T-Force Vulcan Z,T253TZ240G0C101,high
Storage,TEAMGROUP T-Force Delta RGB Lite,T253TR001T3C323,high
Storage,TEAMGROUP Cardea Z440 TUF Gaming Alliance,TM8FPC001T0C128,high
Storage,Klevv NEO N400,K120GSSDS3-N40,high
Storage,Lexar NS100,LNS100-2TRBNA,high
Storage,Patriot P400,P400P512GM28H,high
Storage,Toshiba V300,HDWU110UZSVA,high
Storage,Timetec 35TTM8SSATA,35TTM8SSATA-256GB,high
Storage,Seagate SkyHawk AI,ST20000VE002,high
Storage,Toshiba MG04ACA100N,MG04ACA100N,low
Storage,Western Digital easystore,WDBAGU4800ANC-WRBB,high
Storage,Hitachi Ultrastar He8,HUH728080ALE601,high
Storage,Seagate BarraCuda 120,ZA500CM10003,high
Storage,Lexar Professional NM800PRO w/Heatsink,LNM800P001T-RN8NG,high
Storage,Mushkin Delta,MKNSSDDE4TB-D8,high
Storage,Inland Gaming Performance Plus,4TB-PER-SSD-PS5,high
Storage,Gigabyte AORUS Gen4 7000s Premium,GP-AG70S2TB-P,high
Storage,Western Digital SN530,SDBPMPZ-256G,high
Storage,Intel D3-S4510,SSDSC2KB480G801,high
Storage,Intel D3-S4610,SSDSC2KG960G801,high
Storage,ADATA LEGEND 850 LITE,ALEG-850L-500GCS,high
Storage,Mushkin ELEMENT,MKNSSDEL1TB,high
Storage,Mushkin Vortex-LX,MKNSSDVL2TB-D8,high
Storage,Lexar NM700,LNM700-1TRBNA,high
Storage,Leven JPS850,JPS850-2TB,high
Storage,Leven JP600,JP600-4TB,high
Storage,Toshiba DT01-V,DT01ABA200V,high
Storage,G.Skill Ripjaws S3,FT-M8SI-120GRS3,high
Storage,Gigabyte M30,GP-GM301TB-G,high
Storage,Seagate FireCuda 540 w/Heatsink,ZP2000GM3A014,high
Storage,Hitachi Ultrastar DC HC530,0F31283,high
Storage,VisionTek 901409,901409,low
Storage,Lenovo S4520,4XB7A17121,high
Storage,Seagate IronWolf,ST1000VN008,high
Storage,Apacer AS2280P4U Pro,AP256GAS2280P4UPRO-1,high
Storage,Seagate Exos X24 SED,ST24000NM001H,high
Storage,TEAMGROUP T-Force GE PRO AirFlow,TM8FG3008T0C133,high
Storage,Nextorage G-Series LE,NN4LE-4TB2CNGNE-SYM,high
Storage,GOODRAM IRDM PRO GEN 5,IRP-SSDPR-P54S-4K0-80,high
Storage,PNY CS2340,M280CS2340-1TB-TB,high
Storage,Biwin NV7200,NV7200-4TB,high
Storage,Apacer AS350X,AP2TBAS350XR-1,high
Storage,Seagate Constellation ES,ST2000NM0001,high
Storage,TEAMGROUP MP44S,TM5FF3001T0C101,high
Storage,Seagate Exos X24 SED,ST24000NM005H,high
Storage,Hitachi 0F27406,0F27406,low
Storage,Toshiba N300 NAS,HDWG51GXZSTA,high
Storage,Western Digital Green,WD60EZRX,high
Storage,Hitachi Ultrastar,0B27978,high
Storage,Silicon Power UD80,SP02KGBP34UD8005,high
Storage,Addlink A93 PS5,AD4TBA93M2P,high
Storage,SanDisk Optimus GX 7100M,SDSP71100TAT-000E0,high
Storage,Seagate Enterprise Performance,ST600MM0009,high
Storage,Seagate Exos X14,ST10000NM0478,high
Storage,Toshiba L200,HDWL110EZSTA,high
Storage,Toshiba L200,HDWJ110UZSVA,high
Storage,KIOXIA BG4,KBG40ZNS1T02,high
Storage,OWC Aura Ultra IV,S3DIG3P4T20,high
Storage,Seagate Constellation CS,ST3000NC002,high
Storage,Western Digital Black,WD3200BEKX,high
Storage,Toshiba Q Series Pro,HDTS325XZSTA,high
Storage,Western Digital Purple,WD81PURZ,high
Storage,TEAMGROUP GX2,T253X2002T0C101,high
Storage,Western Digital Purple,WD62PURZ,high
Storage,Toshiba N300,HDWG440UZSVA,high
Storage,Corsair MP600 MINI,CSSD-F1000GBMP600MN,high
Storage,Toshiba MD06-V,MD06ACA800V,high
Storage,Transcend 830S,TS512GMTS830S,high
Storage,Western Digital Caviar Blue,WD1600AAJB,high
Storage,Western Digital AV-GP,WD5000AUDX,high
Storage,Crucial V4,CT032V4SSD2,high
Storage,Transcend TS480GSSD220S,TS480GSSD220S,low
Storage,Western Digital Gold,WD8003FRYZ,high
Storage,Seagate Nytro Enterprise,XA1920LE10063,high
Storage,Seagate Enterprise Performance,ST600MP0006,high
Storage,Intel D3-S4510,SSDSC2KB038T801,high
Storage,VisionTek PRO ECS,901301,high
Storage,Seagate SkyHawk Surveillance,ST8000VX004,high
Storage,Titanium Micro TH7175,TMNM2Q-TH7175-2TB,high
Storage,Transcend MTE245S,TS2TMTE245S,high
Storage,Transcend 830S,TS2TMTS830S,high
Storage,OWC Mercury Electra 6G,S3D7E6GD20,high
Storage,TEAMGROUP A440 Lite,TM8FFQ002T0C129,high
Storage,PNY CS2342,M230CS2342-2TB-TB,high
Storage,Western Digital VelociRaptor,WD4500HLHX,high
Storage,Western Digital RE2,WD4001ABYS,high
Storage,Western Digital Caviar Black,WD6401AALS,high
Storage,Western Digital Caviar Blue,WD6400AALX,high
Storage,Western Digital Caviar Blue,WD800AAJS,high
Storage,Western Digital Scorpio Blue,WD2500BEVT,high
Storage,Hitachi 7K1000.C,HDS721075CLA332,high
Storage,Hitachi 7K1000,HDS721010KLA330,high
Storage,Intel X25-M,SSDSA2MH160G2C1,high
Storage,Samsung Spinpoint F3 EG,HD203WI,high
Storage,Samsung Spinpoint F2 EG,HD154UI,high
Storage,Samsung Spinpoint F2 EG,HD102SI,high
Storage,Samsung Spinpoint F1 RAID,HE103UJ,high
Storage,Samsung Spinpoint F1 RAID,HE502IJ,high
Storage,OCZ Agility,OCZSSD21AGT120G,high
Storage,Seagate Barracuda LP,ST32000542AS,high
Storage,Western Digital Caviar SE,WD5000JBRTL,high
Storage,Western Digital Caviar Black,WD1501FASS,high
Storage,Western Digital VelociRaptor,WD3000GLFS,high
Storage,Western Digital Caviar Green,WD5000AAVS,high
Storage,Western Digital RE4,WD5003ABYX,high
Storage,Hitachi 5K3000,HDS5C3020ALA632,high
Storage,Intel 510,SSDSC2MH250A2K5,high
Storage,Seagate Momentus,ST9750420AS,high
Storage,Seagate Momentus 5400.6,ST9160314AS,high
Storage,Western Digital Scorpio Blue,WD7500KPVT,high
Storage,Hitachi 0J11563,0J11563,low
Storage,Intel 320,SSDSA2BW160G301,high
Storage,Seagate BarraCuda,ST320DM000,high
Storage,Western Digital VelociRaptor,WD1500HLHX,high
Storage,Samsung 470,MZ5PA256BAM,high
Storage,Toshiba MK1059GSM,MK1059GSM,low
Storage,Hitachi Travelstar Z5K500,HTS545032A7E380,high
Storage,Hitachi Travelstar 7K750,HTS727575A9E364,high
Storage,Kingston SSDNow S50,SS050S232G,high
Storage,Hitachi Travelstar Z7K320,HTE723232A7A364,high
Storage,Intel 313,SSDSA2VP024G301,high
Storage,ADATA Premier Pro SP900,ASP900S3128GMC,high
Storage,ADATA Premier Pro SP900,ASP900S3256GMC,high
Storage,Intel 330,SSDSC2CT060A3K5,high
Storage,Western Digital Scorpio Blue,WD3200LPVT,high
Storage,Seagate Momentus LP,STBD1000100,high
Storage,Western Digital AV,WD3200BVVT,high
Storage,Transcend Transcend SLC,TS32GSSD25SS,high
Storage,Intel 330,SSDSC2CT240A3K5,high
Storage,OCZ R4,ZD4RM84HH12T,high
Storage,G.Skill Phoenix III,FM25S3120GBP3,high
Storage,Western Digital Green,WD20NPVT,high
Storage,Toshiba MK2561GSYN,MK2561GSYN,low
Storage,Samsung Spinpoint M8,HNM500MBBST500LM012,high
Storage,Corsair Force GS,CSSDF128GBGSBK,high
Storage,Plextor M5P Xtreme,PX256M5PRO,high
Storage,Samsung ST250DM001/HD253GJ,ST250DM001HD253GJ,high
Storage,Seagate Barracuda ES,ST3750640NSIM,high
Storage,SanDisk Extreme II,SDSSDXP240GG25,high
Storage,Western Digital SE,WD3000F9YZ,high
Storage,Lenovo 0A65633,0A65633,low
Storage,Seagate Constellation ES.3,ST4000NM0053,high
Storage,Intel DC S3500,SSDSC2BB600G401,high
Storage,Western Digital Green,WD10EAVS,high
Storage,Crucial M500,CT240M500SSD3,high
Storage,Samsung 840 Evo,MZ7TE120KW,high
Storage,Samsung 840 Evo,MZ7TE250KW,high
Storage,Toshiba MG03ACA,MG03ACA200,high
Storage,Toshiba MG03SCA,MG03SCA300,high
Storage,Hitachi Travelstar Z5K500,0J11285,high
Storage,Transcend SSD340,TS128GSSD340,high
Storage,Western Digital Blue,WDBH2D0030HNC-NRSN,high
Storage,Seagate 600 Pro,ST200FP0021,high
Storage,Crucial M550,CT256M550SSD1,high
Storage,Crucial M550,CT512M550SSD1,high
Storage,Samsung 840 EVO,MZ7TE250BWBOMDUP,high
Storage,SanDisk EXTREME PRO,SDSSDXPS480GG25,high
Storage,OCZ RevoDrive 350,RVD350FHPX28960G,high
Storage,ADATA Premier SP610,ASP610SS3256GMC,high
Storage,Transcend SSD370,TS128GSSD370,high
Storage,Transcend MTS400,TS32GMTS400,high
Storage,Transcend MTS600,TS512GMTS600,high
Storage,Western Digital Xe,WD9001BKHG40PK,high
Storage,Dell 342-3520,3423520,high
Storage,Seagate SV35,ST1000VX002,high
Storage,Crucial MX200,CT500MX200SSD4,high
Storage,Plextor M6e Black Edition,PX256M6EBK,high
Storage,Samsung XP941,MZHPU256HCGL-00004,high
Storage,SanDisk SDSA6GM-128G-1122,SDSA6GM128G1122,high
Storage,Transcend TS256GMSA370,TS256GMSA370,low
Storage,Seagate Archive HDD v2,ST5000AS0001,high
Storage,Patriot Ignite M2,PI240GSM280SSDR,high
Storage,Samsung MZVPV128HDGM-00000,MZVPV128HDGM-00000,low
Storage,Intel 750,SSDPEDMW800G4X1,high
Storage,Transcend TS16GSSD500,TS16GSSD500,low
Storage,SanDisk Z400s,SD8SNAT256G1122,high
Storage,Zotac Premium Edition,ZTSSDA5P240GPE,high
Storage,Intel DC P3608,SSDPECME032T401,high
Storage,Seagate Momentus 7200.4,ST9160412ASG,high
Storage,Intel DC P3500,SSDPEDMX020T410,high
Storage,Crucial BX200,CT480BX200SSD1,high
Storage,Corsair Force LE,CSSDF960GBLEB,high
Storage,OCZ TRION 150,TRN15025SAT3240G,high
Storage,OCZ TRION 150,TRN15025SAT3480G,high
Storage,Mushkin ECO3,MKNSSDE3240GB,high
Storage,Intel 540s,SSDSC2KW480H6X1,high
Storage,Kingston SSDNow KC400,SKC400S37128G,high
Storage,Kingston SSDNow G2,SM2280S3G2120G,high
Storage,Intel 600p,SSDPEKKW010T7X1,high
Storage,Seagate IronWolf NAS,ST3000VN007,high
Storage,ADATA XPG SX8000,ASX8000NP-128GM-C,high
Storage,Addlink S10,AD120GBS10S3,high
Storage,SanDisk Z410,SD8SBBU-480G-1122,high
Storage,ADATA SU900,ASU900SS-1TM-C,high
Storage,Intel Pro 6000p,SSDPEKKF010T7X1,high
Storage,Corsair Force LE,CSSD-F120GBLEB,high
Storage,Hyundai Technology Sapphire,SSDHYC2S3T960G,high
Storage,Hitachi Deskstar NAS,0S04007,high
Storage,Western Digital Purple,WD30PURZ,high
Storage,Kingston KC1000,SKC1000480G,high
Storage,XPG GAMMIX S10,ASX7000NPC-128GT-C,high
Storage,Intel 545s,SSDSCKKW512G8X1,high
Storage,ADATA Ultimate SU650,ASU650SS-240GT-C,high
Storage,Samsung PM1633a,MZILS15THMLS-00007,high
Storage,Toshiba P300,HDWD130EZSTA,high
Storage,Silicon Power S55,SP480GBSS3S55S25AE,high
Storage,Drevo X1 Pro,X1P-512GB,high
Storage,Kingston HyperX FURY RGB,SHFR200960G,high
Storage,Gigabyte GP-GSM2NE8128GNTD,GP-GSM2NE8128GNTD,low
Storage,Micron M600,MTFDDAV256MBF-1AN12A,high
Storage,Toshiba N300,HDWQ140XZSTA,high
Storage,HP EX950,5MS22AAABC,high
Storage,Seagate Barracuda Compute,ZA2000CM10002,high
Storage,Seagate Enterprise Performance,ST900MP0006,high
Storage,TEAMGROUP MS30,TM4PS7512G0C101,high
Storage,Silicon Power P34A80,SU512GBP34A80M28AB,high
Storage,Silicon Power A80,SP256GBP34A80M28,high
Storage,Lexar NS100,LNS100-120RBNA,high
Storage,Lexar NS100,LNS100-240RBNA,high
Storage,TEAMGROUP T-Force Vulcan,T253TV001T3C301,high
Storage,Micron 5200 Pro,MTFDDAK1T9TDD1AT1ZAB,high
Storage,Intel DC P4511,SSDPELKX010T801,high
Storage,Seagate FireCuda,ZP1000GM30011,high
Storage,Intel 660p,SSDPEKNW010T8XT,high
Storage,Transcend 110S,TS1TMTE110S,high
Storage,Seagate Barracuda Compute,ZA250CM1A002,high
Storage,Patriot Viper Gaming VP4100,VP4100-1TBM28H,high
Storage,Intel D3-S4610,SSDSC2KG480G801,high
Storage,Silicon Power Ace A56,SP512GBSS3A56A25,high
Storage,Kingston SSDNOW DC500M,SEDC500M960G,high
Storage,Intel DC S3500,SSDSC2BB160G4,high
Storage,Inland Performance,500GB-NVME-PERF,high
Storage,Toshiba XG3,THNSN51T02DU7,high
Storage,ADATA Falcon,AFALCON-256G-C,high
Storage,ADATA Falcon,AFALCON-2T-C,high
Storage,Transcend 220S,TS256GMTE220S,high
Storage,Corsair MP400,CSSD-F4000GBMP400,high
Storage,TEAMGROUP T-Force Vulcan G,T253TG001T3C301,high
Storage,ADATA XPG GAMMIX S7,AGAMMIXS7-1TT-C,high
Storage,Corsair MP600 CORE,CSSD-F4000GBMP600COR,high
Storage,Apacer AS340 PANTHER,AP120GAS340G-1,high
Storage,Neo Forza NFS10,NFS101SA324-6007200,high
Storage,Neo Forza NFS10,NFS101SA396-6007200,high
Storage,Sabrent Rocket 4.0,SB-NVME4-HTSK-500,high
Storage,ADATA XPG GAMMIX S41,AGAMMIXS41-512G-C,high
Storage,Integral M,INSSD128GM280NM1,high
Storage,Silicon Power P34A80,SU002TBP34A80M28AB,high
Storage,Toshiba X300 Pro,HDWR480XZSTB,high
Storage,VisionTek PRO,901369,high
Storage,Corsair MP400,CSSD-F2000GBMP400R2,high
Storage,Seagate IronWolf 125,ZA2000NM1A002,high
Storage,Seagate IronWolf 525,ZP1000NM3A002,high
Storage,Kingston DC1000B,SEDC1000BM8480G,high
Storage,TEAMGROUP T-Force Cardea A440 Pro,TM8FPR002T0C128,high
Storage,PNY XLR8 CS3040 w/Heatsink,M280CS3040HS-500-RB,high
Storage,KIOXIA EXCERIA PLUS,LRD10Z001TG8,high
Storage,ADATA Legend 850,ALEG-850-2TCS,high
Storage,PNY CS900,SSD7CS9008TBRB,high
Storage,Leven JS600,JS600SSD4TB,high
Storage,MSI SPATIUM M370,SM370N2TB,high
Storage,TEAMGROUP T-Force Delta Max White RGB,T253TM001T3C402,high
Storage,TEAMGROUP T-Force Cardea A440 Pro Special Series,TM8FPY002T0C129,high
Storage,Klevv CRAS C720,K512GM2SP0-C72,high
Storage,Toshiba S300,HDWV110UZSVA,high
Storage,HP FX900,57S52AAABB,high
Storage,HP S650,345M8AAABA,high
Storage,Seagate SkyHawk Surveillance,ST3000VX014,high
Storage,Western Digital easystore,WDBAGU2400ANC-WRBB,high
Storage,Hitachi Ultrastar He8,HUH728080ALE604,high
Storage,Inland QN322,2TB-QN322-NVME,high
Storage,Mushkin Tempest,MKNSSDTS256GB-D8,high
Storage,Mushkin Tempest,MKNSSDTS512GB-D8,high
Storage,Western Digital WD Blue,WDBNCE0040PNC-WRSN,high
Storage,Western Digital SN530,SDBPTPZ-1T00,high
Storage,Intel Optane 905P,SSDPE21D960GAM3,high
Storage,Fantom Drives VENOM8,VM8X80,high
Storage,Lexar NM760,LNM760X512G-RNNNG,high
Storage,Timetec PINNACLE SD1-INDEX,35PNTDGE4NVMEGH-512G,high
Storage,Timetec PINNACLE SD1-INDEX,35PNTDGE4NVMEGH-2TB,high
Storage,Mushkin ELEMENT,MKNSSDEL512GB,high
Storage,VisionTek DLX3,901554,high
Storage,Addlink S91,AD512GBS91M2P,high
Storage,AITC Kingsman KE680,AIKE680M1TB228,high
Storage,MSI SPATIUM M570 HS,SM570N1TBH,high
Storage,KIOXIA BG5,KBG50ZNS512G,high
Storage,Seagate Lightsaber Collection FireCuda,ZP2000GM3A033,high
Storage,Micron 5300 PRO,649528821843,high
Storage,Micron 5200,MTFDDAK960TDC1AT1ZAB,high
Storage,Inland TN325,512GB-TN325,high
Storage,Western Digital PC SN740 Pyrite,SDDPTQD-512G,high
Storage,VisionTek DLX4,901562,high
Storage,Toshiba MG09 512e SIE,MG09ACA18TEY,high
Storage,Toshiba MG09 4Kn SIE,MG09ACA16TAY,high
Storage,Toshiba MG09 512e SIE,MG09ACA14TEY,high
Storage,Toshiba MG09 512e,MG09ACA12TE,high
Storage,G.Skill Ripjaws S3,FT-M8SI-240GRS3,high
Storage,Lexar NQ790,LNQ790X500G-RNNNU,high
Storage,Addlink S93,AD1TBS93M2P,high
Storage,Corsair MP600 CORE MINI,CSSD-F1000GBMP600CMN,high
Storage,PNY CS3150,M280CS3150HS-1TB-RB,high
Storage,FanXiang S660,4TB-SSD-M2-S660,high
Storage,Seagate Barracuda PCIe,ZP250CV3A002,high
Storage,ADATA Ultimate SU650,ASU650NS38-240GT-C,high
Storage,OWC Mercury Electra 6G,S3D7E6G120,high
Storage,Micron 5400 Max OPAL,MTFDDAK3T8TGB-1BC15ABYY,high
Storage,KingSpec NXM,NXM-256,high
Storage,TEAMGROUP Z440 Lite,TM8FFT001T0C129,high
Storage,Acer FA200,BL9BWWA123,high
Storage,Seagate BarraCuda 530,ZP2048CM3A003,high
Storage,ADATA XPG GAMMIX S50 Core,SGAMMIXS50C-2000G-CS,high
Storage,Nextorage NEM-PAB,NEM-PAB2TBN-SYM,high
Storage,Western Digital Ultrastar DC HC530,0F31051,high
Storage,XOC G300,XC512GG300,high
Storage,Patriot Viper PV553,PV553P4TBM28H,high
Storage,Klevv CRAS C715,K256GM2SP0-C7T,high
Storage,Orico J-10,J10-256GB,high
Storage,Gigabyte AI TOP UD,AITOPUD1TB-G,high
Storage,OWC Aura Pro IV,SP4P8T1PT01,high
Storage,Integral ADVANTAGE PRO-2,INSSD1TM2280G4AP2X,high
Storage,Integral Edge Gen5 w/ Heatsink,INSSD2TM2280G5EDGEHSX,high
Storage,TEAMGROUP T-Force GE PRO AirFlow,TM8FG3002T0C133,high
Storage,Orico D10,D10-2TB,high
Storage,ADATA XPG MARS 980 STORM,SMAR-980S-4TCI,high
Storage,Apacer AS350X,AP256GAS350XR-1,high
Storage,Apacer AS2280Q4X,AP1TBAS2280Q4X-1,high
Storage,Apacer AS2280Q4X,AP2TBAS2280Q4X-1,high
Storage,ADATA XPG MARS 970 PLUS,SMAR-970PL-1TCS,high
Storage,Patriot VP4000 Mini,VP4000M2TBM23,high
Storage,Toshiba N300 Pro,HDWG51JXZSTB,high
Storage,Seagate Constellation ES.3,ST2000NM0043,high
Storage,Seagate Enterprise Capacity,ST8000NM0075,high
Storage,Orico Y-20,Y20-2T,high
Storage,Seagate Constellation.2,ST91000640SS,high
Storage,Toshiba N300,HDWG180UZSVA,high
Storage,Hitachi Ultrastar 7K6000,0F23005,high
Storage,Seagate IronWolf Pro,ST6000NE0023,high
Storage,Hitachi E7K1000,HDE721010SLA330,high
Storage,Seagate ST3000VN000,ST3000VN000,low
Storage,Transcend TS128GSSD370S,TS128GSSD370S,low
Storage,Samsung PM893,MZ-7L396000,high
Storage,TEAMGROUP T-FORCE Z44A5,TM8FPP002T0C129,high
Storage,Hitachi Deskstar 5K3000,HDS5C3030ALA630,high
Storage,Seagate Enterprise Capacity,ST6000NM0175,high
Storage,Seagate EXOS Enterprise,ST16000NM004G,high
Storage,Silicon Power US70,SP02KGBP44US7005,high
Storage,VisionTek PRO,901370,high
Storage,Western Digital Ultrastar DC HC550,0F38357,high
Storage,Lexar Professional NM800PRO w/Heatsink,LNM800P512G-RN8NG,high
Storage,Addlink G55H,AD1TBG55HM2P,high
Storage,OWC Mercury Enterprise Pro 6G,OWCSSDMEP6G100,high
Storage,Samsung Spinpoint M7,HM250HI,high
Storage,OCZ TRION 150,TRN15025SAT3120G,high
Storage,Zotac SONIX,ZTSSDPG3480GGE,high
Storage,Western Digital Gold,WD8002FRYZ,high
Storage,Plextor M7V,PX256M7VC,high
Storage,OCZ RD400,RVD400-M22280-128G,high
Storage,Corsair Neutron XTi,CSSD-N1920GBXTI,high
Storage,Samsung SM961,MZVPW128HEGL-00000,high
Storage,Plextor M8Pe,PX-512M8PEY,high
Storage,Mushkin TRIACTOR,MKNSSDTR250GB,high
Storage,Toshiba VX500,VX500-25SAT3-1T,high
Storage,Toshiba VX500,VX500-25SAT3-256G,high
Storage,Western Digital Green,WDS120G1G0A,high
Storage,Intel Pro 5400s,SSDSC2KF480H6X1,high
Storage,Transcend TS960GSSD220S,TS960GSSD220S,low
Storage,Western Digital WD Red Pro,WD8001FFWX,high
Storage,Patriot Hellfire,PH240GPM280SSDR,high
Storage,SanDisk Z410,SD8SBBU-120G-1122,high
Storage,SanDisk Z410,SD8SBBU-240G-1122,high
Storage,ADATA SU800,ASU800NS38-128GT-C,high
Storage,ADATA SU800,ASU800NS38-512GT-C,high
Storage,Hyundai Technology Sapphire,SSDHYC2S3T480G,high
Storage,Drevo X1,WAR-PRO-T300-120G,high
Storage,Crucial BX300,CT240BX300SSD1,high
Storage,Mushkin Triactor 3D,MKNSSDTR1TB-3D,high
Storage,Silicon Power SU256GBSS3A55S25AE,SU256GBSS3A55S25AE,low
Storage,Silicon Power SU128GBSS3A55S25AE,SU128GBSS3A55S25AE,low
Storage,ADATA SX7000,ASX7000NP-256GT-C,high
Storage,XPG GAMMIX S10,ASX7000NPC-256GT-C,high
Storage,Toshiba X300,HDWF180XZSTA,high
Storage,Toshiba MD04ACA500,MD04ACA500,low
Storage,TCSunBow X3,X3-240GB,high
Storage,Toshiba Q300,HDTS896EZSTA,high
Storage,Kingston UV500B,SUV500M8240G,high
Storage,Toshiba RC100,THN-RC10Z1200G8,high
Storage,Toshiba RC100,THN-RC10Z2400G8,high
Storage,Drevo X1 Pro,X1P-1TB,high
Storage,Seagate Barracuda Compute,STGS1000401,high
Storage,Seagate Barracuda Compute,STGS2000401,high
Storage,Kingston HyperX FURY RGB,SHFR200240G,high
Storage,Samsung 860 Evo,MZ-M6E250BW,high
Storage,Toshiba X300,HDWR11AXZSTA,high
Storage,ADATA SU655,ASU655SS-240GT-C,high
Storage,Seagate Enterprise Capacity,ST4000NM0045,high
Storage,Seagate Barracuda Compute,ZA1000CM10002,high
Storage,Toshiba X300,HDWR21CXZSTA,high
Storage,Patriot Scorch,PS256GPM280SSDR,high
Storage,Patriot Scorch,PS512GPM280SSDR,high
Storage,Inland Professional,256GB-NVME-SSD,high
Storage,Inland Professional,512GB-NVME,high
Storage,TEAMGROUP MP32,TM8FP3512G0C101,high
Storage,Lexar NS200,LNS200-240RBNA,high
Storage,XPG SX6000 Lite,ASX6000LNP-128GT-C,high
Storage,Silicon Power S55,SP120GBSS3S55S25AE,high
Storage,Sabrent Rocket 4.0 HTSK,SB-ROCKET-NVME4-HTSK-1TB,high
Storage,TEAMGROUP GX1,T253X1120G0C101,high
Storage,Toshiba S300 Pro,HDWT31AUZSVAR,high
Storage,SanDisk CloudSpeed Eco Gen. II,SDLF1CRR-019T-1HA1,high
Storage,Micron 2200,MTFDHBA1T0TCK-1AT15A,high
Storage,SanDisk X600,SD9SN8W-512G-1122,high
Storage,Mushkin Pilot-E,MKNSSDPE500GB-D8,high
Storage,Lexar NM210,LNM210-128RBNA,high
Storage,Seagate Exos X14,ST12000NM0248,high
Storage,VisionTek PRO2,901171,high
Storage,VisionTek PRO,901168,high
Storage,Seagate Barracuda Compute,ZA500CM1A002,high
Storage,Patriot Viper Gaming VP4100,VP4100-2TBM28H,high
Storage,Pioneer APS-SE20G,APS-SE20G-2T,high
Storage,Intel D3-S4610,SSDSC2KG240G801,high
Storage,Seagate EXOS Enterprise,ST4000NM002A,high
Storage,Seagate EXOS Enterprise,ST6000NM002A,high
Storage,Kingston SSDNOW DC500R,SEDC500R3840G,high
Storage,Intel 320,SSDSA2CW080G301,high
Storage,Intel D3-S4510,SSDSCKKB480G801,high
Storage,"Intel Intel DC S3510 SSDSC2BB240G6 2.5"" 240GB SATA III MLC Business Solid State Disk",SSDSC2BB240G6,low
Storage,Intel DC S3520,SSDSCKJB150G701,high
Storage,Intel DC S3110,SSDSCKKI256G801,high
Storage,V7 S6000,V7S600025-1000,high
Storage,Intel DC P4510,SSDPE2KX020T801,high
Storage,SanDisk CloudSpeed Eco Gen. II,SDLF1DAR-960G-1HA2,high
Storage,Inland Performance,2TB-NVME-PERFRM,high
Storage,Pioneer APS-SE20G-256,APS-SE20G-256,low
Storage,Pioneer APS-SE20G-512,APS-SE20G-512,low
Storage,Pioneer APS-SE20G-1T,APS-SE20G-1T,low
Storage,ADATA SU760,ASU760SS-256GT-C,high
Storage,Biostar M700,M700-1TB,high
Storage,Super Talent FE8256MD2D,FE8256MD2D,low
Storage,Toshiba MG06ACA800E,MG06ACA800E,low
Storage,Hitachi Ultrastar DC SA620,0TS1838,high
Storage,Lenovo 5300,4XB7A17098,high
Storage,VisionTek PRO XPN,901306,high
Storage,Seagate BarraCuda 120,ZA250CM10003,high
Storage,Western Digital SN520,SDAPMUW-512G,high
